s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.5007710E+001, 9.8142001E+001,-3.3158634E+001,-4.9302888E+001,-1.2851133E+001, 3.5201601E-001, 0.0000000E+000, 0.0000000E+000, 2.8656889E+000, 3.1813612E+000, 1.9135331E-003, 1.9135331E-003
 1.5071192E+001, 1.0057861E+002,-3.3889343E+001,-4.8645239E+001,-1.2877019E+001, 3.5375322E-001, 0.0000000E+000, 0.0000000E+000, 4.9048278E+000, 5.5207582E+000, 1.9135331E-003, 1.9135331E-003
 1.5134674E+001, 1.0293143E+002,-3.4532411E+001,-4.8117455E+001,-1.2891712E+001, 3.5296865E-001, 0.0000000E+000, 0.0000000E+000, 7.3596093E+000, 7.7428184E+000, 1.9135331E-003, 1.9135331E-003
 1.5182285E+001, 1.0300252E+002,-3.5019981E+001,-4.7721282E+001,-1.2914536E+001, 3.5004745E-001, 0.0000000E+000, 0.0000000E+000, 8.4070033E+000, 7.6967637E+000, 1.9135331E-003, 1.9135331E-003
 1.5245768E+001, 9.7377666E+001,-3.2600720E+001,-4.7447288E+001,-1.2926593E+001, 3.4756537E-001, 0.0000000E+000, 0.0000000E+000, 5.7445868E+000, 4.7506316E+000, 1.9135331E-003, 1.9135331E-003
 1.5309250E+001, 9.1410233E+001,-3.0682118E+001,-4.7560851E+001,-1.2959543E+001, 3.4757798E-001, 0.0000000E+000, 0.0000000E+000, 1.5368736E+000, 5.5529925E-001, 1.9135331E-003, 1.9135331E-003
 1.5372732E+001, 8.7000818E+001,-2.8663429E+001,-4.7472708E+001,-1.2985750E+001, 3.5065932E-001, 0.0000000E+000, 0.0000000E+000,-1.7993131E+000,-1.7704095E+000, 1.9135331E-003, 1.9135331E-003
 1.5420343E+001, 8.8285881E+001,-2.9180809E+001,-4.7001153E+001,-1.3014333E+001, 3.5182490E-001, 0.0000000E+000, 0.0000000E+000,-9.5548835E-001,-5.5858791E-001, 1.9135331E-003, 1.9135331E-003
 1.5483826E+001, 9.3750140E+001,-3.1049363E+001,-4.6827964E+001,-1.3048274E+001, 3.5274077E-001, 0.0000000E+000, 0.0000000E+000, 1.9311859E+000, 3.1772804E+000, 1.9135331E-003, 1.9135331E-003
 1.5547308E+001, 1.0724884E+002,-3.6782057E+001,-4.6824681E+001,-1.3091687E+001, 3.5361407E-001, 0.0000000E+000, 0.0000000E+000, 8.6696601E+000, 1.0904033E+001, 1.9135331E-003, 1.9135331E-003
 1.5610789E+001, 1.1552140E+002,-3.8651329E+001,-4.6209070E+001,-1.3131909E+001, 3.5056378E-001, 0.0000000E+000, 0.0000000E+000, 1.7086595E+001, 1.7879658E+001, 1.9135331E-003, 1.9135331E-003
 1.5674272E+001, 1.1016548E+002,-3.6674465E+001,-4.6116154E+001,-1.3138081E+001, 3.4832160E-001, 0.0000000E+000, 0.0000000E+000, 1.6026272E+001, 1.4585100E+001, 1.9135331E-003, 1.9135331E-003
 1.5721884E+001, 1.0427740E+002,-3.4164749E+001,-4.6752658E+001,-1.3134012E+001, 3.4573276E-001, 0.0000000E+000, 0.0000000E+000, 1.1328680E+001, 1.0571714E+001, 1.9135331E-003, 1.9135331E-003
 1.5793030E+001, 1.0512275E+002,-3.4773744E+001,-4.7234329E+001,-1.3139063E+001, 3.4322085E-001, 0.0000000E+000, 0.0000000E+000, 1.0359203E+001, 1.0318831E+001, 1.9135331E-003, 1.9135331E-003
 1.5849689E+001, 1.0550755E+002,-3.5252526E+001,-4.7930827E+001,-1.3184284E+001, 3.4707119E-001, 0.0000000E+000, 0.0000000E+000, 9.4387725E+000, 9.4869810E+000, 1.9135331E-003, 1.9135331E-003
 1.5910492E+001, 1.0362911E+002,-3.2851359E+001,-4.8389532E+001,-1.3286967E+001, 3.4702807E-001, 0.0000000E+000, 0.0000000E+000, 9.6256079E+000, 9.4482810E+000, 1.9135331E-003, 1.9135331E-003
 1.5971296E+001, 1.0187202E+002,-3.2992505E+001,-4.8934709E+001,-1.3404803E+001, 3.4347740E-001, 0.0000000E+000, 0.0000000E+000, 7.7253244E+000, 6.8834768E+000, 1.9135331E-003, 1.9135331E-003
 1.6035139E+001, 9.8355866E+001,-3.2593325E+001,-4.9129523E+001,-1.3516607E+001, 3.3840494E-001, 0.0000000E+000, 0.0000000E+000, 4.3081943E+000, 3.4548163E+000, 1.9135331E-003, 1.9135331E-003
 1.6085302E+001, 9.5283749E+001,-3.1971864E+001,-4.9511092E+001,-1.3599729E+001, 3.3317277E-001, 0.0000000E+000, 0.0000000E+000, 1.0903732E+000, 5.3423689E-001, 1.9135331E-003, 1.9135331E-003
 1.6152187E+001, 9.4108207E+001,-3.1645770E+001,-4.9393757E+001,-1.3636706E+001, 3.3313628E-001, 0.0000000E+000, 0.0000000E+000,-5.2487168E-002,-2.3489073E-001, 1.9135331E-003, 1.9135331E-003
 1.6202351E+001, 9.0218606E+001,-2.9498992E+001,-4.9236907E+001,-1.3570444E+001, 3.4404860E-001, 0.0000000E+000, 0.0000000E+000,-1.0258831E+000,-1.7436876E+000, 1.9135331E-003, 1.9135331E-003
 1.6269234E+001, 8.8949765E+001,-2.9070951E+001,-4.9632871E+001,-1.3488747E+001, 3.4969237E-001, 0.0000000E+000, 0.0000000E+000,-2.9542764E+000,-2.8931123E+000, 1.9135331E-003, 1.9135331E-003
 1.6322742E+001, 9.5752491E+001,-3.2714739E+001,-4.9525553E+001,-1.3464578E+001, 3.5695188E-001, 0.0000000E+000, 0.0000000E+000,-8.5704154E-001, 4.0457356E-001, 1.9135331E-003, 1.9135331E-003
 1.6396315E+001, 1.0431228E+002,-3.6666044E+001,-4.9834638E+001,-1.3491353E+001, 3.6386161E-001, 0.0000000E+000, 0.0000000E+000, 3.4128648E+000, 4.6841114E+000, 1.9135331E-003, 1.9135331E-003
 1.6451494E+001, 1.1077747E+002,-3.7847820E+001,-5.0044496E+001,-1.3530461E+001, 3.6345424E-001, 0.0000000E+000, 0.0000000E+000, 8.2537873E+000, 9.7181446E+000, 1.9135331E-003, 1.9135331E-003
 1.6500046E+001, 1.0948474E+002,-3.7218442E+001,-5.0164100E+001,-1.3560953E+001, 3.5871186E-001, 0.0000000E+000, 0.0000000E+000, 1.0271153E+001, 8.8999595E+000, 1.9135331E-003, 1.9135331E-003
 1.6561134E+001, 1.0001522E+002,-3.3389540E+001,-5.0196296E+001,-1.3548000E+001, 3.5593815E-001, 0.0000000E+000, 0.0000000E+000, 5.1289428E+000, 3.2373204E+000, 1.9135331E-003, 1.9135331E-003
 1.6632933E+001, 9.6598086E+001,-3.1767706E+001,-5.0614460E+001,-1.3473307E+001, 3.5533790E-001, 0.0000000E+000, 0.0000000E+000, 5.5150755E-001, 1.0979511E+000, 1.9135331E-003, 1.9135331E-003
 1.6680321E+001, 1.0167831E+002,-3.2413000E+001,-5.0812843E+001,-1.3419397E+001, 3.5734292E-001, 0.0000000E+000, 0.0000000E+000, 4.0286791E+000, 5.3904106E+000, 1.9135331E-003, 1.9135331E-003
 1.6743504E+001, 1.0702140E+002,-3.4036232E+001,-5.1137250E+001,-1.3366620E+001, 3.5688638E-001, 0.0000000E+000, 0.0000000E+000, 8.1643153E+000, 8.8381870E+000, 1.9135331E-003, 1.9135331E-003
 1.6806686E+001, 1.0751169E+002,-3.5495597E+001,-5.1403191E+001,-1.3391297E+001, 3.4796314E-001, 0.0000000E+000, 0.0000000E+000, 8.7928160E+000, 7.5695691E+000, 1.9135331E-003, 1.9135331E-003
 1.6869871E+001, 1.0268974E+002,-3.4030017E+001,-5.2363450E+001,-1.3458098E+001, 3.3506554E-001, 0.0000000E+000, 0.0000000E+000, 3.9762813E+000, 3.1732413E+000, 1.9135331E-003, 1.9135331E-003
 1.6933054E+001, 9.9392052E+001,-3.3775964E+001,-5.3087006E+001,-1.3450238E+001, 3.2678335E-001, 0.0000000E+000, 0.0000000E+000, 2.2784717E-001,-5.9437284E-001, 1.9135331E-003, 1.9135331E-003
 1.6980440E+001, 9.7656890E+001,-3.2709857E+001,-5.3695280E+001,-1.3453854E+001, 3.1901336E-001, 0.0000000E+000, 0.0000000E+000,-1.8875223E+000,-1.8830874E+000, 1.9135331E-003, 1.9135331E-003
 1.7045204E+001, 9.6875102E+001,-3.3115375E+001,-5.4405422E+001,-1.3498728E+001, 3.1693677E-001, 0.0000000E+000, 0.0000000E+000,-2.9921674E+000,-3.8274861E+000, 1.9135331E-003, 1.9135331E-003
 1.7114706E+001, 9.1743926E+001,-3.2229981E+001,-5.5227557E+001,-1.3491198E+001, 3.2074660E-001, 0.0000000E+000, 0.0000000E+000,-7.3813838E+000,-8.8840638E+000, 1.9135331E-003, 1.9135331E-003
 1.7166832E+001, 8.5706153E+001,-2.8266308E+001,-5.6254425E+001,-1.3375145E+001, 3.3121471E-001, 0.0000000E+000, 0.0000000E+000,-1.1576936E+001,-1.1858510E+001, 1.9135331E-003, 1.9135331E-003
 1.7236334E+001, 8.5149623E+001,-2.6275465E+001,-5.7233973E+001,-1.3243565E+001, 3.4284275E-001, 0.0000000E+000, 0.0000000E+000,-1.1595683E+001,-1.1260538E+001, 1.9135331E-003, 1.9135331E-003
 1.7288460E+001, 9.2880057E+001,-3.2035043E+001,-5.7542955E+001,-1.3204396E+001, 3.5277248E-001, 0.0000000E+000, 0.0000000E+000,-9.6218381E+000,-9.5495641E+000, 1.9135331E-003, 1.9135331E-003
 1.7340586E+001, 9.6857067E+001,-3.3543480E+001,-5.8525081E+001,-1.3203341E+001, 3.5915626E-001, 0.0000000E+000, 0.0000000E+000,-9.1641494E+000,-8.0556783E+000, 1.9135331E-003, 1.9135331E-003
 1.7410088E+001, 1.0822748E+002,-3.8334039E+001,-5.9448344E+001,-1.3323216E+001, 3.6191495E-001, 0.0000000E+000, 0.0000000E+000,-3.9593270E+000,-2.5162080E+000, 1.9135331E-003, 1.9135331E-003
 1.7462214E+001, 1.1241788E+002,-3.9229663E+001,-6.0035910E+001,-1.3477731E+001, 3.6010350E-001, 0.0000000E+000, 0.0000000E+000,-7.0483160E-001, 3.4682827E-002, 1.9135331E-003, 1.9135331E-003
 1.7531715E+001, 1.0193086E+002,-3.2659156E+001,-6.0048642E+001,-1.3614592E+001, 3.5324651E-001, 0.0000000E+000, 0.0000000E+000,-1.8649424E+000,-4.0382841E+000, 1.9135331E-003, 1.9135331E-003
 1.7592564E+001, 8.9440815E+001,-2.8332789E+001,-6.0041130E+001,-1.3661826E+001, 3.4930972E-001, 0.0000000E+000, 0.0000000E+000,-1.0549536E+001,-1.2245620E+001, 1.9135331E-003, 1.9135331E-003
 1.7653414E+001, 8.6119104E+001,-2.8177218E+001,-5.9875943E+001,-1.3645108E+001, 3.5005702E-001, 0.0000000E+000, 0.0000000E+000,-1.4904154E+001,-1.5229108E+001, 1.9135331E-003, 1.9135331E-003
 1.7714264E+001, 8.8034122E+001,-2.8388155E+001,-5.9334064E+001,-1.3577884E+001, 3.5065303E-001, 0.0000000E+000, 0.0000000E+000,-1.3767902E+001,-1.2915328E+001, 1.9135331E-003, 1.9135331E-003
 1.7775112E+001, 9.4360494E+001,-3.0431321E+001,-5.8883988E+001,-1.3509600E+001, 3.4738432E-001, 0.0000000E+000, 0.0000000E+000,-9.6221955E+000,-8.1170315E+000, 1.9135331E-003, 1.9135331E-003
 1.7820749E+001, 1.0156886E+002,-3.3314357E+001,-5.8282865E+001,-1.3464781E+001, 3.4221853E-001, 0.0000000E+000, 0.0000000E+000,-4.2262490E+000,-3.1509208E+000, 1.9135331E-003, 1.9135331E-003
 1.7881599E+001, 1.0793089E+002,-3.6338498E+001,-5.8026279E+001,-1.3427186E+001, 3.4168007E-001, 0.0000000E+000, 0.0000000E+000,-3.9258156E-001, 4.8060992E-001, 1.9135331E-003, 1.9135331E-003
 1.7942450E+001, 1.1319136E+002,-3.9276877E+001,-5.7535721E+001,-1.3379465E+001, 3.3931924E-001, 0.0000000E+000, 0.0000000E+000, 3.1577067E+000, 3.3386163E+000, 1.9135331E-003, 1.9135331E-003
 1.8003298E+001, 1.1211446E+002,-3.9104856E+001,-5.6837942E+001,-1.3290529E+001, 3.3901586E-001, 0.0000000E+000, 0.0000000E+000, 3.6093562E+000, 3.2201483E+000, 1.9135331E-003, 1.9135331E-003
 1.8064148E+001, 1.0870708E+002,-3.7127964E+001,-5.6330650E+001,-1.3221135E+001, 3.4431152E-001, 0.0000000E+000, 0.0000000E+000, 2.6456723E+000, 2.3716439E+000, 1.9135331E-003, 1.9135331E-003
 1.8129560E+001, 1.0578520E+002,-3.6594155E+001,-5.5560634E+001,-1.3148944E+001, 3.4809487E-001, 0.0000000E+000, 0.0000000E+000, 1.5767368E+000, 8.2956505E-001, 1.9135331E-003, 1.9135331E-003
 1.8196495E+001, 1.0135799E+002,-3.3653888E+001,-5.4653947E+001,-1.3039954E+001, 3.5280865E-001, 0.0000000E+000, 0.0000000E+000, 5.8990023E-001, 3.6301461E-001, 1.9135331E-003, 1.9135331E-003
 1.8246696E+001, 1.0141222E+002,-3.4270704E+001,-5.3893650E+001,-1.2944603E+001, 3.5764933E-001, 0.0000000E+000, 0.0000000E+000, 4.4784490E-001, 6.6091733E-001, 1.9135331E-003, 1.9135331E-003
 1.8313631E+001, 1.0598823E+002,-3.5969902E+001,-5.3246929E+001,-1.2886863E+001, 3.5868707E-001, 0.0000000E+000, 0.0000000E+000, 3.0964722E+000, 4.2432184E+000, 1.9135331E-003, 1.9135331E-003
 1.8363832E+001, 1.1255445E+002,-3.7759123E+001,-5.2731863E+001,-1.2869525E+001, 3.6296844E-001, 0.0000000E+000, 0.0000000E+000, 8.9643360E+000, 9.5569073E+000, 1.9135331E-003, 1.9135331E-003
 1.8430767E+001, 1.1207836E+002,-3.8620784E+001,-5.2268199E+001,-1.2946291E+001, 3.6426825E-001, 0.0000000E+000, 0.0000000E+000, 9.1473208E+000, 8.6073535E+000, 1.9135331E-003, 1.9135331E-003
 1.8480967E+001, 1.0698400E+002,-3.5485556E+001,-5.2244127E+001,-1.3040685E+001, 3.6106826E-001, 0.0000000E+000, 0.0000000E+000, 7.0053720E+000, 6.5747027E+000, 1.9135331E-003, 1.9135331E-003
 1.8547901E+001, 9.9066838E+001,-3.1454065E+001,-5.1877681E+001,-1.3126460E+001, 3.5818525E-001, 0.0000000E+000, 0.0000000E+000, 4.3311229E+000, 2.9668171E+000, 1.9135331E-003, 1.9135331E-003
 1.8614836E+001, 8.9048241E+001,-2.7463904E+001,-5.2294527E+001,-1.3244181E+001, 3.5149148E-001, 0.0000000E+000, 0.0000000E+000,-2.0009351E+000,-3.6028790E+000, 1.9135331E-003, 1.9135331E-003
 1.8665037E+001, 8.5480870E+001,-2.7019582E+001,-5.3060009E+001,-1.3313152E+001, 3.4770481E-001, 0.0000000E+000, 0.0000000E+000,-7.0594271E+000,-7.5641683E+000, 1.9135331E-003, 1.9135331E-003
 1.8720257E+001, 8.4221296E+001,-2.5830970E+001,-5.3553776E+001,-1.3363384E+001, 3.4483867E-001, 0.0000000E+000, 0.0000000E+000,-8.3411926E+000,-8.1819950E+000, 1.9135331E-003, 1.9135331E-003
 1.8793886E+001, 8.5721267E+001,-2.7427444E+001,-5.4345858E+001,-1.3424908E+001, 3.4203647E-001, 0.0000000E+000, 0.0000000E+000,-8.7808142E+000,-9.1349055E+000, 1.9135331E-003, 1.9135331E-003
 1.8849106E+001, 9.0341469E+001,-3.0768470E+001,-5.5621288E+001,-1.3408863E+001, 3.4194873E-001, 0.0000000E+000, 0.0000000E+000,-9.7278657E+000,-9.1152036E+000, 1.9135331E-003, 1.9135331E-003
 1.8904327E+001, 9.3596110E+001,-3.2349992E+001,-5.6686054E+001,-1.3386607E+001, 3.4313348E-001, 0.0000000E+000, 0.0000000E+000,-8.5602637E+000,-8.4834092E+000, 1.9135331E-003, 1.9135331E-003
 1.8977955E+001, 9.7195431E+001,-3.3141042E+001,-5.7628106E+001,-1.3348169E+001, 3.4615825E-001, 0.0000000E+000, 0.0000000E+000,-7.4722003E+000,-6.5757289E+000, 1.9135331E-003, 1.9135331E-003
 1.9038698E+001, 1.0594651E+002,-3.7159353E+001,-5.8590718E+001,-1.3304269E+001, 3.5087026E-001, 0.0000000E+000, 0.0000000E+000,-3.6398733E+000,-2.7569616E+000, 1.9135331E-003, 1.9135331E-003
 1.9099442E+001, 1.0754178E+002,-3.8401268E+001,-5.9007009E+001,-1.3242877E+001, 3.5470503E-001, 0.0000000E+000, 0.0000000E+000,-2.7187664E+000,-2.7546731E+000, 1.9135331E-003, 1.9135331E-003
 1.9160185E+001, 1.0860863E+002,-3.7893890E+001,-5.9178713E+001,-1.3204227E+001, 3.5285655E-001, 0.0000000E+000, 0.0000000E+000,-1.3578036E+000,-1.3153484E+000, 1.9135331E-003, 1.9135331E-003
 1.9200680E+001, 1.0425805E+002,-3.6146203E+001,-5.8956947E+001,-1.3154379E+001, 3.5512356E-001, 0.0000000E+000, 0.0000000E+000,-2.2833860E+000,-3.6443549E+000, 1.9135331E-003, 1.9135331E-003
 1.9261423E+001, 9.8721274E+001,-3.3901905E+001,-5.8777308E+001,-1.3087691E+001, 3.5764006E-001, 0.0000000E+000, 0.0000000E+000,-5.6880435E+000,-6.6879893E+000, 1.9135331E-003, 1.9135331E-003
 1.9322166E+001, 1.0070745E+002,-3.3584574E+001,-5.8607245E+001,-1.3062140E+001, 3.5401186E-001, 0.0000000E+000, 0.0000000E+000,-5.4766624E+000,-4.1924981E+000, 1.9135331E-003, 1.9135331E-003
 1.9395977E+001, 1.0189211E+002,-3.3456491E+001,-5.8082357E+001,-1.3114359E+001, 3.5338528E-001, 0.0000000E+000, 0.0000000E+000,-2.4505600E+000,-2.4077151E+000, 1.9135331E-003, 1.9135331E-003
 1.9449539E+001, 1.0205775E+002,-3.2792355E+001,-5.8063721E+001,-1.3144657E+001, 3.4910990E-001, 0.0000000E+000, 0.0000000E+000,-2.0190348E+000,-1.5938723E+000, 1.9135331E-003, 1.9135331E-003
 1.9503101E+001, 1.0313843E+002,-3.2569791E+001,-5.7734090E+001,-1.3194083E+001, 3.3784030E-001, 0.0000000E+000, 0.0000000E+000, 2.5641649E-001,-2.1690672E-002, 1.9135331E-003, 1.9135331E-003
 1.9574518E+001, 9.6707461E+001,-3.1250330E+001,-5.7317346E+001,-1.3231340E+001, 3.2896423E-001, 0.0000000E+000, 0.0000000E+000,-3.3252545E+000,-4.7625900E+000, 1.9135331E-003, 1.9135331E-003
 1.9628082E+001, 9.1339834E+001,-3.0371466E+001,-5.6982517E+001,-1.3276409E+001, 3.2292392E-001, 0.0000000E+000, 0.0000000E+000,-8.0930881E+000,-8.9676348E+000, 1.9135331E-003, 1.9135331E-003
 1.9681644E+001, 8.8749533E+001,-2.8860750E+001,-5.6595836E+001,-1.3295776E+001, 3.2177416E-001, 0.0000000E+000, 0.0000000E+000,-9.5421643E+000,-9.6810546E+000, 1.9135331E-003, 1.9135331E-003
 1.9753061E+001, 9.0290992E+001,-3.0427803E+001,-5.5718987E+001,-1.3303181E+001, 3.3029150E-001, 0.0000000E+000, 0.0000000E+000,-8.4958178E+000,-8.8286884E+000, 1.9135331E-003, 1.9135331E-003
 1.9806623E+001, 9.1374858E+001,-3.0576060E+001,-5.5248862E+001,-1.3260262E+001, 3.4113041E-001, 0.0000000E+000, 0.0000000E+000,-8.2749422E+000,-7.3691958E+000, 1.9135331E-003, 1.9135331E-003
 1.9860188E+001, 9.9183069E+001,-3.4496774E+001,-5.4929235E+001,-1.3265757E+001, 3.4935467E-001, 0.0000000E+000, 0.0000000E+000,-4.7856762E+000,-3.1593427E+000, 1.9135331E-003, 1.9135331E-003
 1.9931604E+001, 1.0738075E+002,-3.8447509E+001,-5.4117707E+001,-1.3252548E+001, 3.5824204E-001, 0.0000000E+000, 0.0000000E+000, 1.2801397E+000, 1.9212305E+000, 1.9135331E-003, 1.9135331E-003
 1.9985167E+001, 1.1327088E+002,-4.1909396E+001,-5.3894970E+001,-1.3216814E+001, 3.6275947E-001, 0.0000000E+000, 0.0000000E+000, 3.3487129E+000, 4.6124565E+000, 1.9135331E-003, 1.9135331E-003
 2.0044085E+001, 1.1638393E+002,-4.0645106E+001,-5.3769382E+001,-1.3146204E+001, 3.6291616E-001, 0.0000000E+000, 0.0000000E+000, 8.0711635E+000, 9.1861537E+000, 1.9135331E-003, 1.9135331E-003
 2.0115400E+001, 1.0633252E+002,-3.4753150E+001,-5.3355636E+001,-1.3048651E+001, 3.5785227E-001, 0.0000000E+000, 0.0000000E+000, 7.4392181E+000, 5.5329304E+000, 1.9135331E-003, 1.9135331E-003
 2.0162809E+001, 9.5785161E+001,-3.1129685E+001,-5.3230834E+001,-1.3001614E+001, 3.5056600E-001, 0.0000000E+000, 0.0000000E+000, 1.0071652E+000,-1.2264053E+000, 1.9135331E-003, 1.9135331E-003
 2.0223177E+001, 8.8524099E+001,-2.8486100E+001,-5.3399418E+001,-1.2950546E+001, 3.4959880E-001, 0.0000000E+000, 0.0000000E+000,-4.9349360E+000,-5.9623660E+000, 1.9135331E-003, 1.9135331E-003
 2.0283546E+001, 8.7669679E+001,-2.7204801E+001,-5.3487621E+001,-1.2918186E+001, 3.4523526E-001, 0.0000000E+000, 0.0000000E+000,-6.2581157E+000,-5.5956938E+000, 1.9135331E-003, 1.9135331E-003
 2.0343914E+001, 9.1995568E+001,-2.9274449E+001,-5.3499192E+001,-1.2902688E+001, 3.4172174E-001, 0.0000000E+000, 0.0000000E+000,-3.5086523E+000,-3.3390386E+000, 1.9135331E-003, 1.9135331E-003
 2.0404284E+001, 9.5763866E+001,-3.2011447E+001,-5.3770501E+001,-1.2882974E+001, 3.4113558E-001, 0.0000000E+000, 0.0000000E+000,-2.5816399E+000,-2.5599210E+000, 1.9135331E-003, 1.9135331E-003
 2.0464651E+001, 9.5912556E+001,-3.2847190E+001,-5.4312414E+001,-1.2824313E+001, 3.4227868E-001, 0.0000000E+000, 0.0000000E+000,-3.2167545E+000,-3.7290834E+000, 1.9135331E-003, 1.9135331E-003
 2.0525021E+001, 9.5440903E+001,-3.3005779E+001,-5.4612724E+001,-1.2758483E+001, 3.4498716E-001, 0.0000000E+000, 0.0000000E+000,-4.3821870E+000,-4.5910970E+000, 1.9135331E-003, 1.9135331E-003
 2.0585388E+001, 9.6329989E+001,-3.3573524E+001,-5.5175017E+001,-1.2732998E+001, 3.4717159E-001, 0.0000000E+000, 0.0000000E+000,-4.8907960E+000,-4.8043776E+000, 1.9135331E-003, 1.9135331E-003
 2.0645758E+001, 9.7555893E+001,-3.3557291E+001,-5.5308010E+001,-1.2789311E+001, 3.4703825E-001, 0.0000000E+000, 0.0000000E+000,-4.1512459E+000,-3.7516808E+000, 1.9135331E-003, 1.9135331E-003
 2.0706125E+001, 1.0384148E+002,-3.4748491E+001,-5.5629328E+001,-1.2975280E+001, 3.4704501E-001, 0.0000000E+000, 0.0000000E+000,-5.7763156E-001, 8.3542452E-001, 1.9135331E-003, 1.9135331E-003
 2.0769514E+001, 1.0909138E+002,-3.6374274E+001,-5.5172192E+001,-1.3250021E+001, 3.4700692E-001, 0.0000000E+000, 0.0000000E+000, 4.1517308E+000, 4.6418978E+000, 1.9135331E-003, 1.9135331E-003
 2.0835918E+001, 1.0531188E+002,-3.4238050E+001,-5.4894762E+001,-1.3516263E+001, 3.4696485E-001, 0.0000000E+000, 0.0000000E+000, 4.1963903E+000, 3.0097723E+000, 1.9135331E-003, 1.9135331E-003
 2.0885723E+001, 9.9975675E+001,-3.2320382E+001,-5.4636541E+001,-1.3677626E+001, 3.4895590E-001, 0.0000000E+000, 0.0000000E+000, 3.5908973E-001,-3.0991908E-001, 1.9135331E-003, 1.9135331E-003
 2.0952127E+001, 9.7701834E+001,-3.2088453E+001,-5.4208631E+001,-1.3820371E+001, 3.4951822E-001, 0.0000000E+000, 0.0000000E+000,-1.6566097E+000,-2.0661037E+000, 1.9135331E-003, 1.9135331E-003
 2.1001932E+001, 9.6051886E+001,-3.1290128E+001,-5.3475327E+001,-1.3935347E+001, 3.4788000E-001, 0.0000000E+000, 0.0000000E+000,-1.8455032E+000,-2.3010356E+000, 1.9135331E-003, 1.9135331E-003
 2.1068338E+001, 9.3991924E+001,-3.0334601E+001,-5.2896552E+001,-1.4030593E+001, 3.4788978E-001, 0.0000000E+000, 0.0000000E+000,-2.8974925E+000,-2.9219326E+000, 1.9135331E-003, 1.9135331E-003
 2.1136404E+001, 9.9970125E+001,-3.2773884E+001,-5.3039643E+001,-1.4109900E+001, 3.5121729E-001, 0.0000000E+000, 0.0000000E+000,-1.1314555E+000, 3.9791471E-001, 1.9135331E-003, 1.9135331E-003
 2.1191189E+001, 1.0913166E+002,-3.7166843E+001,-5.2565340E+001,-1.4162636E+001, 3.4884618E-001, 0.0000000E+000, 0.0000000E+000, 4.6496395E+000, 5.5856901E+000, 1.9135331E-003, 1.9135331E-003
 2.1245972E+001, 1.1688732E+002,-4.1016564E+001,-5.2688548E+001,-1.4124430E+001, 3.4450567E-001, 0.0000000E+000, 0.0000000E+000, 8.1022742E+000, 9.4022830E+000, 1.9135331E-003, 1.9135331E-003
 2.1300756E+001, 1.1714513E+002,-3.9896688E+001,-5.2926159E+001,-1.4073228E+001, 3.4645942E-001, 0.0000000E+000, 0.0000000E+000, 1.1507478E+001, 1.0595511E+001, 1.9135331E-003, 1.9135331E-003
 2.1373802E+001, 1.0874805E+002,-3.7778655E+001,-5.2970032E+001,-1.3951854E+001, 3.5140384E-001, 0.0000000E+000, 0.0000000E+000, 6.3229269E+000, 4.3989096E+000, 1.9135331E-003, 1.9135331E-003
 2.1428587E+001, 9.8315323E+001,-3.4107441E+001,-5.4011058E+001,-1.3737260E+001, 3.5862191E-001, 0.0000000E+000, 0.0000000E+000,-1.6269009E+000,-3.1818151E+000, 1.9135331E-003, 1.9135331E-003
 2.1483372E+001, 9.6170362E+001,-3.1845689E+001,-5.5042886E+001,-1.3552515E+001, 3.5753800E-001, 0.0000000E+000, 0.0000000E+000,-4.4766731E+000,-3.9131897E+000, 1.9135331E-003, 1.9135331E-003
 2.1552698E+001, 9.9499012E+001,-3.2590573E+001,-5.5180244E+001,-1.3363817E+001, 3.5510735E-001, 0.0000000E+000, 0.0000000E+000,-1.5375174E+000,-1.2805134E+000, 1.9135331E-003, 1.9135331E-003
 2.1601904E+001, 9.4736781E+001,-3.0556564E+001,-5.5699060E+001,-1.3191823E+001, 3.5197068E-001, 0.0000000E+000, 0.0000000E+000,-3.2229205E+000,-4.3586951E+000, 1.9135331E-003, 1.9135331E-003
 2.1667509E+001, 9.0727130E+001,-3.0483640E+001,-5.5915462E+001,-1.3060066E+001, 3.4274750E-001, 0.0000000E+000, 0.0000000E+000,-7.2574904E+000,-8.3892906E+000, 1.9135331E-003, 1.9135331E-003
 2.1733116E+001, 8.7116281E+001,-2.9142131E+001,-5.6062447E+001,-1.2870895E+001, 3.4380720E-001, 0.0000000E+000, 0.0000000E+000,-1.0410951E+001,-1.0615384E+001, 1.9135331E-003, 1.9135331E-003
 2.1782322E+001, 8.7948429E+001,-2.7740673E+001,-5.5762298E+001,-1.2791117E+001, 3.4392728E-001, 0.0000000E+000, 0.0000000E+000,-8.7777941E+000,-8.0017322E+000, 1.9135331E-003, 1.9135331E-003
 2.1847927E+001, 9.4970455E+001,-3.2151189E+001,-5.6094087E+001,-1.2815097E+001, 3.4227155E-001, 0.0000000E+000, 0.0000000E+000,-6.4199969E+000,-5.7476453E+000, 1.9135331E-003, 1.9135331E-003
 2.1913534E+001, 9.6118832E+001,-3.2971729E+001,-5.6350104E+001,-1.2873689E+001, 3.4216960E-001, 0.0000000E+000, 0.0000000E+000,-5.6568781E+000,-5.7345214E+000, 1.9135331E-003, 1.9135331E-003
