s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.4679771E+001, 1.0326424E+002,-3.2873854E+001,-5.6248122E+001,-1.1661343E+001, 3.6927399E-001, 0.0000000E+000, 0.0000000E+000, 6.7827734E-001, 2.8501937E+000, 1.9135331E-003, 1.9135331E-003
 1.4734511E+001, 9.8768240E+001,-3.2447775E+001,-5.6886490E+001,-1.1586729E+001, 3.7301442E-001, 0.0000000E+000, 0.0000000E+000, 1.4124111E+000,-1.7797392E+000, 1.9135331E-003, 1.9135331E-003
 1.4789251E+001, 9.7783173E+001,-3.1048185E+001,-5.5748196E+001,-1.1467793E+001, 3.6956847E-001, 0.0000000E+000, 0.0000000E+000,-5.6606275E-001,-1.1143242E-001, 1.9135331E-003, 1.9135331E-003
 1.4843990E+001, 9.9730642E+001,-3.1250105E+001,-5.6557451E+001,-1.1373615E+001, 3.7148076E-001, 0.0000000E+000, 0.0000000E+000,-2.8992352E-001, 9.2095133E-001, 1.9135331E-003, 1.9135331E-003
 1.4898730E+001, 9.7705197E+001,-3.3343427E+001,-5.5566361E+001,-1.1308392E+001, 3.7424630E-001, 0.0000000E+000, 0.0000000E+000, 1.4431261E+000,-2.1387361E+000, 1.9135331E-003, 1.9135331E-003
 1.4953470E+001, 1.0006434E+002,-3.1909168E+001,-5.4733656E+001,-1.1214165E+001, 3.7546947E-001, 0.0000000E+000, 0.0000000E+000,-7.7416650E-001, 2.5828208E+000, 1.9135331E-003, 1.9135331E-003
 1.5008209E+001, 9.9618521E+001,-3.3670032E+001,-5.5248667E+001,-1.1168554E+001, 3.7689956E-001, 0.0000000E+000, 0.0000000E+000, 2.0813549E+000,-9.1833033E-002, 1.9135331E-003, 1.9135331E-003
 1.5062949E+001, 9.9889809E+001,-3.2271287E+001,-5.4007100E+001,-1.1097199E+001, 3.7677916E-001, 0.0000000E+000, 0.0000000E+000, 1.3165363E+000, 2.8910015E+000, 1.9135331E-003, 1.9135331E-003
 1.5166247E+001, 1.0030696E+002,-3.2093916E+001,-5.3851836E+001,-1.1086128E+001, 3.7658795E-001, 0.0000000E+000, 0.0000000E+000, 3.4324531E+000, 3.6516675E+000, 1.9135331E-003, 1.9135331E-003
 1.5214806E+001, 9.9012532E+001,-3.1776532E+001,-5.2844229E+001,-1.1040234E+001, 3.7464571E-001, 0.0000000E+000, 0.0000000E+000, 4.8171906E+000, 3.7261830E+000, 1.9135331E-003, 1.9135331E-003
 1.5263364E+001, 9.8769064E+001,-3.3053717E+001,-5.2625756E+001,-1.1016694E+001, 3.7260025E-001, 0.0000000E+000, 0.0000000E+000, 4.6072956E+000, 2.4454980E+000, 1.9135331E-003, 1.9135331E-003
 1.5311922E+001, 9.8231522E+001,-3.4366711E+001,-5.2611498E+001,-1.1000384E+001, 3.7038890E-001, 0.0000000E+000, 0.0000000E+000, 3.2574265E+000, 6.2331833E-001, 1.9135331E-003, 1.9135331E-003
 1.5360480E+001, 9.7688238E+001,-3.2449458E+001,-5.2778233E+001,-1.0987161E+001, 3.6870082E-001, 0.0000000E+000, 0.0000000E+000, 1.1437920E+000, 1.8420866E+000, 1.9135331E-003, 1.9135331E-003
 1.5457597E+001, 9.2047117E+001,-3.0354259E+001,-5.2392454E+001,-1.0975781E+001, 3.6746045E-001, 0.0000000E+000, 0.0000000E+000,-2.4484943E-001,-1.3079165E+000, 1.9135331E-003, 1.9135331E-003
 1.5501135E+001, 9.3384791E+001,-2.7905717E+001,-5.2759772E+001,-1.0960952E+001, 3.6643840E-001, 0.0000000E+000, 0.0000000E+000,-7.6174477E-001, 2.1247884E+000, 1.9135331E-003, 1.9135331E-003
 1.5544673E+001, 9.2396171E+001,-2.8916746E+001,-5.2329295E+001,-1.0988892E+001, 3.6628530E-001, 0.0000000E+000, 0.0000000E+000, 2.1592596E+000, 5.2752191E-001, 1.9135331E-003, 1.9135331E-003
 1.5631750E+001, 9.7718613E+001,-2.9091624E+001,-5.1742616E+001,-1.1003088E+001, 3.6755775E-001, 0.0000000E+000, 0.0000000E+000, 2.7182479E+000, 6.2488435E+000, 1.9135331E-003, 1.9135331E-003
 1.5675288E+001, 1.0188799E+002,-3.3083430E+001,-5.1766072E+001,-1.1066955E+001, 3.6936487E-001, 0.0000000E+000, 0.0000000E+000, 8.3348051E+000, 6.3409030E+000, 1.9135331E-003, 1.9135331E-003
 1.5762365E+001, 1.0665296E+002,-3.4792165E+001,-5.0906562E+001,-1.1091687E+001, 3.7105591E-001, 0.0000000E+000, 0.0000000E+000, 8.3303397E+000, 1.0233597E+001, 1.9135331E-003, 1.9135331E-003
 1.5810258E+001, 1.0456483E+002,-3.8209415E+001,-5.0506392E+001,-1.1136233E+001, 3.7268303E-001, 0.0000000E+000, 0.0000000E+000, 1.0355020E+001, 5.0854771E+000, 1.9135331E-003, 1.9135331E-003
 1.5858150E+001, 1.0874946E+002,-3.3543979E+001,-5.0432402E+001,-1.1184837E+001, 3.7382823E-001, 0.0000000E+000, 0.0000000E+000, 6.2055301E+000, 1.3962065E+001, 1.9135331E-003, 1.9135331E-003
 1.5910831E+001, 1.0580722E+002,-3.7144087E+001,-5.1777029E+001,-1.1067598E+001, 3.7359759E-001, 0.0000000E+000, 0.0000000E+000, 1.3248066E+001, 6.1921082E+000, 1.9135331E-003, 1.9135331E-003
 1.5963513E+001, 1.0253015E+002,-3.2762777E+001,-4.9664031E+001,-1.1104950E+001, 3.7362698E-001, 0.0000000E+000, 0.0000000E+000, 7.4284445E+000, 9.3720227E+000, 1.9135331E-003, 1.9135331E-003
 1.6068876E+001, 9.8044856E+001,-3.0104384E+001,-5.0705800E+001,-1.1064618E+001, 3.7044291E-001, 0.0000000E+000, 0.0000000E+000, 8.2723215E+000, 6.5404971E+000, 1.9135331E-003, 1.9135331E-003
 1.6121557E+001, 9.6161409E+001,-2.9095214E+001,-5.0136901E+001,-1.1112971E+001, 3.6528635E-001, 0.0000000E+000, 0.0000000E+000, 5.6104321E+000, 6.1816103E+000, 1.9135331E-003, 1.9135331E-003
 1.6174238E+001, 9.1731711E+001,-3.0227926E+001,-5.0832008E+001,-1.1105582E+001, 3.6137981E-001, 0.0000000E+000, 0.0000000E+000, 4.8337158E+000,-7.2425369E-002, 1.9135331E-003, 1.9135331E-003
 1.6226921E+001, 9.3193865E+001,-3.0008715E+001,-5.0304909E+001,-1.1065808E+001, 3.5927243E-001, 0.0000000E+000, 0.0000000E+000, 9.5732288E-001, 2.1737054E+000, 1.9135331E-003, 1.9135331E-003
 1.6279602E+001, 9.2156568E+001,-3.0236354E+001,-5.1568396E+001,-1.1055494E+001, 3.6088746E-001, 0.0000000E+000, 0.0000000E+000, 1.2335768E+000,-3.4278771E-001, 1.9135331E-003, 1.9135331E-003
 1.6332283E+001, 9.3320155E+001,-2.9694330E+001,-5.1220289E+001,-1.1112506E+001, 3.6467081E-001, 0.0000000E+000, 0.0000000E+000, 6.0175203E-001, 1.6577000E+000, 1.9135331E-003, 1.9135331E-003
 1.6384964E+001, 9.3648545E+001,-2.9323953E+001,-5.1958118E+001,-1.1086717E+001, 3.6797249E-001, 0.0000000E+000, 0.0000000E+000, 7.4684472E-001, 1.6477301E+000, 1.9135331E-003, 1.9135331E-003
 1.6490328E+001, 9.6955860E+001,-2.9090604E+001,-5.1780128E+001,-1.0995747E+001, 3.7163131E-001, 0.0000000E+000, 0.0000000E+000, 2.3910883E+000, 5.4610124E+000, 1.9135331E-003, 1.9135331E-003
 1.6537312E+001, 1.0515958E+002,-3.2055638E+001,-5.2361046E+001,-1.0949038E+001, 3.7515437E-001, 0.0000000E+000, 0.0000000E+000, 8.0648342E+000, 1.0169012E+001, 1.9135331E-003, 1.9135331E-003
 1.6584295E+001, 1.0827306E+002,-3.4806671E+001,-5.1644838E+001,-1.0942680E+001, 3.7718973E-001, 0.0000000E+000, 0.0000000E+000, 1.1075777E+001, 1.1256065E+001, 1.9135331E-003, 1.9135331E-003
 1.6631279E+001, 1.1285612E+002,-3.5670903E+001,-5.1628647E+001,-1.0927709E+001, 3.7888590E-001, 0.0000000E+000, 0.0000000E+000, 1.2382004E+001, 1.5007743E+001, 1.9135331E-003, 1.9135331E-003
 1.6725248E+001, 1.1079031E+002,-3.6284071E+001,-5.1869708E+001,-1.0900725E+001, 3.8138375E-001, 0.0000000E+000, 0.0000000E+000, 1.3604368E+001, 1.2117188E+001, 1.9135331E-003, 1.9135331E-003
 1.6772232E+001, 1.0887420E+002,-3.3734181E+001,-5.1871485E+001,-1.0915946E+001, 3.8248889E-001, 0.0000000E+000, 0.0000000E+000, 1.2049009E+001, 1.2735078E+001, 1.9135331E-003, 1.9135331E-003
 1.6819216E+001, 1.0306263E+002,-3.3708093E+001,-5.2193475E+001,-1.0919582E+001, 3.8280226E-001, 0.0000000E+000, 0.0000000E+000, 1.1649712E+001, 6.6242799E+000, 1.9135331E-003, 1.9135331E-003
 1.6866199E+001, 9.9825209E+001,-3.1033051E+001,-5.1233827E+001,-1.0895824E+001, 3.8219495E-001, 0.0000000E+000, 0.0000000E+000, 7.6790534E+000, 7.0447023E+000, 1.9135331E-003, 1.9135331E-003
 1.6969564E+001, 9.2016046E+001,-2.8697514E+001,-5.1817854E+001,-1.0977736E+001, 3.8107154E-001, 0.0000000E+000, 0.0000000E+000, 3.2911996E+000, 9.0401312E-001, 1.9135331E-003, 1.9135331E-003
 1.7021248E+001, 8.9301284E+001,-2.6352182E+001,-5.2327496E+001,-1.0977032E+001, 3.7921346E-001, 0.0000000E+000, 0.0000000E+000, 1.0278750E+000, 2.3786990E-002, 1.9135331E-003, 1.9135331E-003
 1.7072929E+001, 8.7963241E+001,-2.8480032E+001,-5.1696857E+001,-1.0984577E+001, 3.7757046E-001, 0.0000000E+000, 0.0000000E+000, 6.1718325E-001,-2.8206546E+000, 1.9135331E-003, 1.9135331E-003
 1.7124613E+001, 9.2644562E+001,-2.9068465E+001,-5.1572482E+001,-1.0978060E+001, 3.7583544E-001, 0.0000000E+000, 0.0000000E+000,-1.3234837E+000, 1.4013904E+000, 1.9135331E-003, 1.9135331E-003
 1.7176294E+001, 9.4453465E+001,-3.2347381E+001,-5.2817705E+001,-1.1000752E+001, 3.7590992E-001, 0.0000000E+000, 0.0000000E+000, 6.6834843E-001,-1.3364631E+000, 1.9135331E-003, 1.9135331E-003
 1.7227978E+001, 9.6476744E+001,-3.4756534E+001,-5.1521939E+001,-1.1005914E+001, 3.7439095E-001, 0.0000000E+000, 0.0000000E+000, 7.2036593E-001,-4.3325296E-001, 1.9135331E-003, 1.9135331E-003
 1.7331343E+001, 1.0115954E+002,-3.5586786E+001,-5.3032044E+001,-1.1012295E+001, 3.7437031E-001, 0.0000000E+000, 0.0000000E+000, 1.7454224E+000, 1.9027866E+000, 1.9135331E-003, 1.9135331E-003
 1.7383024E+001, 1.0068844E+002,-3.6073596E+001,-5.1944707E+001,-1.1008586E+001, 3.7317449E-001, 0.0000000E+000, 0.0000000E+000, 1.2318204E+000, 2.0347263E+000, 1.9135331E-003, 1.9135331E-003
 1.7434708E+001, 1.0231517E+002,-3.4108086E+001,-5.4034103E+001,-1.1000777E+001, 3.7401725E-001, 0.0000000E+000, 0.0000000E+000, 5.2721784E-001, 3.5462210E+000, 1.9135331E-003, 1.9135331E-003
 1.7486389E+001, 9.7934846E+001,-3.7343919E+001,-5.3648962E+001,-1.1032378E+001, 3.7324044E-001, 0.0000000E+000, 0.0000000E+000, 3.3453085E+000,-3.7171721E+000, 1.9135331E-003, 1.9135331E-003
 1.7538073E+001, 1.0155794E+002,-3.3496549E+001,-5.3199316E+001,-1.0998214E+001, 3.7206006E-001, 0.0000000E+000, 0.0000000E+000,-2.1447819E+000, 4.2359197E+000, 1.9135331E-003, 1.9135331E-003
 1.7589754E+001, 1.0295931E+002,-3.5645303E+001,-5.5976760E+001,-1.1024246E+001, 3.7265742E-001, 0.0000000E+000, 0.0000000E+000, 3.1626576E+000, 6.8566230E-001, 1.9135331E-003, 1.9135331E-003
 1.7641438E+001, 1.0214364E+002,-3.6340901E+001,-5.4690020E+001,-1.1066167E+001, 3.7092238E-001, 0.0000000E+000, 0.0000000E+000, 2.0769260E+000, 4.1747873E-001, 1.9135331E-003, 1.9135331E-003
 1.7744802E+001, 1.0593174E+002,-3.6738178E+001,-5.6547092E+001,-1.1096199E+001, 3.6911137E-001, 0.0000000E+000, 0.0000000E+000, 2.4389747E+000, 1.9193861E+000, 1.9135331E-003, 1.9135331E-003
 1.7796484E+001, 1.0702483E+002,-3.5436455E+001,-5.6659160E+001,-1.1116615E+001, 3.5965112E-001, 0.0000000E+000, 0.0000000E+000, 4.4751218E-001, 4.1722537E+000, 1.9135331E-003, 1.9135331E-003
 1.7848167E+001, 1.0655800E+002,-3.7258787E+001,-5.8767817E+001,-1.1172751E+001, 3.5600053E-001, 0.0000000E+000, 0.0000000E+000, 2.7273219E+000,-2.8535679E-001, 1.9135331E-003, 1.9135331E-003
 1.7899849E+001, 1.0668130E+002,-3.5875645E+001,-5.8261158E+001,-1.1191870E+001, 3.4862456E-001, 0.0000000E+000, 0.0000000E+000, 6.6123062E-001, 1.7012496E+000, 1.9135331E-003, 1.9135331E-003
 1.7951532E+001, 1.0198330E+002,-3.4175724E+001,-5.9530845E+001,-1.1211288E+001, 3.5864011E-001, 0.0000000E+000, 0.0000000E+000, 2.6488213E-001,-2.5759200E+000, 1.9135331E-003, 1.9135331E-003
 1.8003214E+001, 1.0303164E+002,-3.0983318E+001,-5.9833513E+001,-1.1194741E+001, 3.6813567E-001, 0.0000000E+000, 0.0000000E+000,-2.0748567E+000, 1.3882040E+000, 1.9135331E-003, 1.9135331E-003
 1.8106579E+001, 1.0059150E+002,-3.0942693E+001,-6.0671450E+001,-1.1215740E+001, 3.7545553E-001, 0.0000000E+000, 0.0000000E+000,-6.5720520E-001,-1.8629314E+000, 1.9135331E-003, 1.9135331E-003
 1.8158262E+001, 1.0160011E+002,-3.0498765E+001,-6.1779979E+001,-1.1216882E+001, 3.8034295E-001, 0.0000000E+000, 0.0000000E+000,-2.2346677E+000,-1.5151723E+000, 1.9135331E-003, 1.9135331E-003
 1.8209944E+001, 9.9414183E+001,-3.0765904E+001,-6.1346420E+001,-1.1229759E+001, 3.8167054E-001, 0.0000000E+000, 0.0000000E+000,-1.3485600E+000,-3.5462299E+000, 1.9135331E-003, 1.9135331E-003
 1.8261627E+001, 1.0404760E+002,-2.9541609E+001,-6.1591546E+001,-1.1218290E+001, 3.8231444E-001, 0.0000000E+000, 0.0000000E+000,-2.2334593E+000, 2.0784719E+000, 1.9135331E-003, 1.9135331E-003
 1.8313309E+001, 1.0103942E+002,-3.1362216E+001,-6.2336281E+001,-1.1248583E+001, 3.8238848E-001, 0.0000000E+000, 0.0000000E+000, 1.2130553E+000,-3.5252708E+000, 1.9135331E-003, 1.9135331E-003
 1.8364992E+001, 1.0190710E+002,-2.8987957E+001,-6.1129748E+001,-1.1330614E+001, 3.8213200E-001, 0.0000000E+000, 0.0000000E+000,-1.9004915E+000, 8.4091105E-001, 1.9135331E-003, 1.9135331E-003
 1.8468357E+001, 9.9557654E+001,-3.0327377E+001,-6.1712372E+001,-1.1333238E+001, 3.8220620E-001, 0.0000000E+000, 0.0000000E+000,-1.0093975E+000,-3.4331270E+000, 1.9135331E-003, 1.9135331E-003
 1.8520039E+001, 1.0179765E+002,-3.0557136E+001,-6.1886854E+001,-1.1317715E+001, 3.8328976E-001, 0.0000000E+000, 0.0000000E+000,-3.4508419E+000,-1.5807647E+000, 1.9135331E-003, 1.9135331E-003
 1.8571720E+001, 9.8543857E+001,-3.3054512E+001,-6.1858571E+001,-1.1102761E+001, 3.8236874E-001, 0.0000000E+000, 0.0000000E+000,-1.7451767E+000,-7.0896175E+000, 1.9135331E-003, 1.9135331E-003
 1.8623404E+001, 9.6507552E+001,-3.2483729E+001,-6.0772451E+001,-1.1104251E+001, 3.8006811E-001, 0.0000000E+000, 0.0000000E+000,-5.8154749E+000,-7.4728108E+000, 1.9135331E-003, 1.9135331E-003
 1.8675085E+001, 9.6809902E+001,-3.1395871E+001,-6.2499647E+001,-1.1119446E+001, 3.7871596E-001, 0.0000000E+000, 0.0000000E+000,-8.6013387E+000,-7.8263459E+000, 1.9135331E-003, 1.9135331E-003
 1.8726768E+001, 9.2330597E+001,-3.2557609E+001,-6.2296446E+001,-1.1162455E+001, 3.7669659E-001, 0.0000000E+000, 0.0000000E+000,-8.0429703E+000,-1.3309216E+001, 1.9135331E-003, 1.9135331E-003
 1.8830133E+001, 9.1777115E+001,-2.9458720E+001,-6.2311560E+001,-1.1190389E+001, 3.7386416E-001, 0.0000000E+000, 0.0000000E+000,-1.1641132E+001,-1.0809689E+001, 1.9135331E-003, 1.9135331E-003
 1.8881815E+001, 9.1080386E+001,-2.9082020E+001,-6.2245128E+001,-1.1258618E+001, 3.6928404E-001, 0.0000000E+000, 0.0000000E+000,-1.0693282E+001,-1.1136095E+001, 1.9135331E-003, 1.9135331E-003
 1.8933498E+001, 9.4942898E+001,-2.8963943E+001,-6.2472027E+001,-1.1301174E+001, 3.6431447E-001, 0.0000000E+000, 0.0000000E+000,-1.0514068E+001,-7.4299315E+000, 1.9135331E-003, 1.9135331E-003
 1.8985180E+001, 9.5611265E+001,-3.1982184E+001,-6.2810393E+001,-1.1374235E+001, 3.5941488E-001, 0.0000000E+000, 0.0000000E+000,-7.7846636E+000,-1.0196133E+001, 1.9135331E-003, 1.9135331E-003
 1.9036863E+001, 9.8903046E+001,-3.2826913E+001,-6.2037079E+001,-1.1415275E+001, 3.6093856E-001, 0.0000000E+000, 0.0000000E+000,-9.1131499E+000,-7.0152815E+000, 1.9135331E-003, 1.9135331E-003
 1.9088545E+001, 1.0080812E+002,-3.4049673E+001,-6.2976591E+001,-1.1478457E+001, 3.6206142E-001, 0.0000000E+000, 0.0000000E+000,-7.6049681E+000,-7.3345369E+000, 1.9135331E-003, 1.9135331E-003
 1.9145397E+001, 1.0311758E+002,-3.6312057E+001,-6.2608918E+001,-1.1532804E+001, 3.6274264E-001, 0.0000000E+000, 0.0000000E+000,-6.6031367E+000,-6.9734578E+000, 1.9135331E-003, 1.9135331E-003
 1.9202248E+001, 1.0612607E+002,-3.6547816E+001,-6.2564135E+001,-1.1571874E+001, 3.6465059E-001, 0.0000000E+000, 0.0000000E+000,-6.3377040E+000,-4.1931070E+000, 1.9135331E-003, 1.9135331E-003
 1.9315948E+001, 1.0256514E+002,-3.5828147E+001,-6.2222731E+001,-1.1594846E+001, 3.6864092E-001, 0.0000000E+000, 0.0000000E+000,-7.0439682E+000,-6.7119420E+000, 1.9135331E-003, 1.9135331E-003
 1.9372799E+001, 1.0051921E+002,-3.4110789E+001,-6.3604555E+001,-1.1523278E+001, 3.7260341E-001, 0.0000000E+000, 0.0000000E+000,-4.6478886E+000,-8.3468120E+000, 1.9135331E-003, 1.9135331E-003
 1.9429649E+001, 1.0210845E+002,-3.1168293E+001,-6.1777207E+001,-1.1488486E+001, 3.7541633E-001, 0.0000000E+000, 0.0000000E+000,-6.3408232E+000,-1.9501174E+000, 1.9135331E-003, 1.9135331E-003
 1.9479958E+001, 1.1091479E+002,-3.1468184E+001,-6.3348867E+001,-1.1488793E+001, 3.7869394E-001, 0.0000000E+000, 0.0000000E+000,-2.1528585E+000, 4.9876441E+000, 1.9135331E-003, 1.9135331E-003
 1.9530266E+001, 1.0738282E+002,-3.6022963E+001,-6.1919709E+001,-1.1525432E+001, 3.8046101E-001, 0.0000000E+000, 0.0000000E+000, 5.0650824E+000,-1.7048195E+000, 1.9135331E-003, 1.9135331E-003
 1.9580574E+001, 1.0697762E+002,-3.4121036E+001,-6.0095607E+001,-1.1465323E+001, 3.8170720E-001, 0.0000000E+000, 0.0000000E+000,-6.5259459E-001, 1.6773607E+000, 1.9135331E-003, 1.9135331E-003
 1.9630882E+001, 1.0623943E+002,-3.3328971E+001,-6.1848460E+001,-1.1444429E+001, 3.8304858E-001, 0.0000000E+000, 0.0000000E+000, 2.0004675E-001, 6.2116834E-004, 1.9135331E-003, 1.9135331E-003
 1.9681190E+001, 1.0352359E+002,-3.2246364E+001,-6.1180356E+001,-1.1428192E+001, 3.8390095E-001, 0.0000000E+000, 0.0000000E+000, 3.6524562E-001,-9.4741956E-001, 1.9135331E-003, 1.9135331E-003
 1.9781809E+001, 1.0308652E+002,-2.9493185E+001,-6.1090554E+001,-1.1386421E+001, 3.8483101E-001, 0.0000000E+000, 0.0000000E+000, 9.3678955E-001, 1.5011873E+000, 1.9135331E-003, 1.9135331E-003
 1.9832117E+001, 9.9722377E+001,-2.9099081E+001,-6.0006798E+001,-1.1342937E+001, 3.8512316E-001, 0.0000000E+000, 0.0000000E+000, 1.6018926E+000,-3.4131579E-001, 1.9135331E-003, 1.9135331E-003
 1.9882425E+001, 9.9981204E+001,-2.9978519E+001,-6.0102849E+001,-1.1300244E+001, 3.8522358E-001, 0.0000000E+000, 0.0000000E+000,-5.3502233E-002,-1.0151842E+000, 1.9135331E-003, 1.9135331E-003
 1.9932734E+001, 9.7393676E+001,-3.0147231E+001,-6.0103974E+001,-1.1268306E+001, 3.8463186E-001, 0.0000000E+000, 0.0000000E+000,-1.4653041E+000,-3.7412035E+000, 1.9135331E-003, 1.9135331E-003
 1.9983042E+001, 9.5311592E+001,-3.0737934E+001,-5.9418918E+001,-1.1232304E+001, 3.8220737E-001, 0.0000000E+000, 0.0000000E+000,-2.8758389E+000,-5.6953578E+000, 1.9135331E-003, 1.9135331E-003
 2.0083658E+001, 9.6906412E+001,-3.1159299E+001,-6.0021341E+001,-1.1193453E+001, 3.7986925E-001, 0.0000000E+000, 0.0000000E+000,-4.6735257E+000,-5.0878125E+000, 1.9135331E-003, 1.9135331E-003
 2.0133966E+001, 9.6162037E+001,-3.2511520E+001,-5.8819792E+001,-1.1238126E+001, 3.7744029E-001, 0.0000000E+000, 0.0000000E+000,-4.5114002E+000,-6.0299608E+000, 1.9135331E-003, 1.9135331E-003
 2.0184275E+001, 9.8217998E+001,-3.1858220E+001,-5.9494731E+001,-1.1234945E+001, 3.7576396E-001, 0.0000000E+000, 0.0000000E+000,-5.6863170E+000,-3.9941336E+000, 1.9135331E-003, 1.9135331E-003
 2.0234583E+001, 9.4295003E+001,-3.3116154E+001,-5.9616425E+001,-1.1265896E+001, 3.7423883E-001, 0.0000000E+000, 0.0000000E+000,-4.9989871E+000,-9.3292336E+000, 1.9135331E-003, 1.9135331E-003
 2.0284891E+001, 9.3368855E+001,-3.1389963E+001,-5.8462064E+001,-1.1262779E+001, 3.7154916E-001, 0.0000000E+000, 0.0000000E+000,-8.1237985E+000,-7.3744014E+000, 1.9135331E-003, 1.9135331E-003
 2.0385508E+001, 9.3838794E+001,-3.1827338E+001,-5.9945623E+001,-1.1308550E+001, 3.7106833E-001, 0.0000000E+000, 0.0000000E+000,-7.7579192E+000,-8.8716498E+000, 1.9135331E-003, 1.9135331E-003
 2.0435816E+001, 9.3397810E+001,-3.1724866E+001,-5.8862487E+001,-1.1334335E+001, 3.6935303E-001, 0.0000000E+000, 0.0000000E+000,-1.0064436E+001,-8.1545245E+000, 1.9135331E-003, 1.9135331E-003
 2.0486124E+001, 9.5197603E+001,-3.2600414E+001,-6.0564705E+001,-1.1370374E+001, 3.7076947E-001, 0.0000000E+000, 0.0000000E+000,-9.2211965E+000,-8.9671200E+000, 1.9135331E-003, 1.9135331E-003
 2.0536432E+001, 9.3244123E+001,-3.3762502E+001,-5.9931717E+001,-1.1410203E+001, 3.6970763E-001, 0.0000000E+000, 0.0000000E+000,-8.8125969E+000,-1.1490592E+001, 1.9135331E-003, 1.9135331E-003
 2.0586740E+001, 9.6061166E+001,-3.2073230E+001,-5.9942597E+001,-1.1419745E+001, 3.6591022E-001, 0.0000000E+000, 0.0000000E+000,-1.0856155E+001,-7.0084955E+000, 1.9135331E-003, 1.9135331E-003
 2.0687357E+001, 9.4530256E+001,-3.1928086E+001,-6.0700096E+001,-1.1468456E+001, 3.6386805E-001, 0.0000000E+000, 0.0000000E+000,-9.1165690E+000,-9.2025133E+000, 1.9135331E-003, 1.9135331E-003
 2.0737665E+001, 9.9008151E+001,-3.0232954E+001,-6.2027286E+001,-1.1489404E+001, 3.7511043E-001, 0.0000000E+000, 0.0000000E+000,-7.9937279E+000,-4.3663826E+000, 1.9135331E-003, 1.9135331E-003
 2.0787973E+001, 1.0596264E+002,-3.1754715E+001,-6.2026254E+001,-1.1525620E+001, 3.7775198E-001, 0.0000000E+000, 0.0000000E+000,-4.1464175E+000, 1.0337995E+000, 1.9135331E-003, 1.9135331E-003
 2.0838282E+001, 1.0667879E+002,-3.5535179E+001,-6.1292329E+001,-1.1561130E+001, 3.7954968E-001, 0.0000000E+000, 0.0000000E+000, 8.5317947E-001,-1.3303020E+000, 1.9135331E-003, 1.9135331E-003
 2.0888590E+001, 1.1033532E+002,-3.4489878E+001,-6.0498744E+001,-1.1445303E+001, 3.8067023E-001, 0.0000000E+000, 0.0000000E+000,-1.2405509E-001, 4.2820643E+000, 1.9135331E-003, 1.9135331E-003
 2.0989208E+001, 1.1035140E+002,-3.5959094E+001,-6.1759208E+001,-1.1467218E+001, 3.8262898E-001, 0.0000000E+000, 0.0000000E+000, 3.4964440E+000, 1.5485083E+000, 1.9135331E-003, 1.9135331E-003
 2.1039516E+001, 1.0988845E+002,-3.3011971E+001,-6.1754074E+001,-1.1445982E+001, 3.8379946E-001, 0.0000000E+000, 0.0000000E+000, 7.3980214E-001, 4.0602255E+000, 1.9135331E-003, 1.9135331E-003
 2.1089825E+001, 1.0394819E+002,-3.4081999E+001,-6.2486330E+001,-1.1462987E+001, 3.8431522E-001, 0.0000000E+000, 0.0000000E+000, 3.1225403E+000,-3.6988161E+000, 1.9135331E-003, 1.9135331E-003
 2.1140133E+001, 1.0123340E+002,-3.0676295E+001,-6.1035599E+001,-1.1431520E+001, 3.8381424E-001, 0.0000000E+000, 0.0000000E+000,-1.9908861E+000,-1.5262036E+000, 1.9135331E-003, 1.9135331E-003
 2.1190441E+001, 9.8748435E+001,-2.8202818E+001,-6.2369041E+001,-1.1427077E+001, 3.8323717E-001, 0.0000000E+000, 0.0000000E+000,-2.2313431E+000,-2.8672641E+000, 1.9135331E-003, 1.9135331E-003
 2.1240749E+001, 9.3180471E+001,-2.8900713E+001,-6.1361390E+001,-1.1429982E+001, 3.8154190E-001, 0.0000000E+000, 0.0000000E+000,-2.5175001E+000,-8.1300723E+000, 1.9135331E-003, 1.9135331E-003
 2.1331274E+001, 9.3961926E+001,-2.9735450E+001,-6.1283350E+001,-1.1393722E+001, 3.7875761E-001, 0.0000000E+000, 0.0000000E+000,-7.6718909E+000,-8.0718379E+000, 1.9135331E-003, 1.9135331E-003
 2.1376535E+001, 9.2708536E+001,-3.0092812E+001,-6.0706058E+001,-1.1386595E+001, 3.7591350E-001, 0.0000000E+000, 0.0000000E+000,-8.2242943E+000,-9.1010159E+000, 1.9135331E-003, 1.9135331E-003
 2.1421799E+001, 9.3645210E+001,-2.9981445E+001,-6.0543544E+001,-1.1380346E+001, 3.7434285E-001, 0.0000000E+000, 0.0000000E+000,-8.4985270E+000,-7.8857814E+000, 1.9135331E-003, 1.9135331E-003
 2.1512323E+001, 9.2542115E+001,-3.0957313E+001,-6.0081272E+001,-1.1416062E+001, 3.7209848E-001, 0.0000000E+000, 0.0000000E+000,-8.0678890E+000,-9.5404339E+000, 1.9135331E-003, 1.9135331E-003
 2.1557587E+001, 9.4522905E+001,-3.0865663E+001,-5.9437355E+001,-1.1438574E+001, 3.6961205E-001, 0.0000000E+000, 0.0000000E+000,-9.0506166E+000,-6.8490751E+000, 1.9135331E-003, 1.9135331E-003
